age,educ,logearn
28,3,6.7851467
42,5,7.6568103
60,5,6.9077554
34,1,6.7631688
52,2,6.5395861
30,5,7.7440023
40,2,6.50249
25,2,5.7037826
49,3,6.5674176
67,5,7.967145
29,2,6.4457197
22,1,6.1737862
28,2,6.2915692
33,4,6.6846118
67,2,6.8023949
59,5,7.5038409
58,5,7.5616779
29,2,6.8243737
53,2,6.590301
48,4,6.7631688
40,4,7.377759
41,3,6.9660244
46,2,6.9674664
57,4,6.1312265
33,4,4.8283138
62,4,7.967145
37,4,6.1345472
40,5,6.0867748
39,1,6.3135481
57,2,6.1092477
24,3,5.7037826
61,3,6.5510802
40,5,7.0170851
43,5,6.8883276
26,5,7.0900769
26,4,7.130899
25,3,7.130899
24,3,7.3550019
51,2,6.590301
38,5,6.3969297
26,4,6.4530106
29,4,7.5208578
41,5,6.8801785
47,3,6.4614682
40,5,7.967145
48,2,6.6592941
21,2,5.647212
62,5,6.9077554
65,5,7.456316
63,3,5.9914646
43,3,7.7440023
21,3,5.7037826
21,3,5.9914646
38,5,7.7440023
33,5,7.8240461
57,3,6.5220928
21,3,5.9914646
65,5,7.5616779
51,3,7.1461658
24,4,5.9135032
33,4,6.7631688
28,5,7.2739944
56,3,7.2739944
42,4,7.5714736
62,3,6.5400195
52,3,7.5616779
60,2,7.0085053
37,5,6.1333981
23,4,5.7037826
43,4,6.3969297
38,4,7.3132205
34,2,6.4222398
26,4,6.0161572
31,3,6.7334018
39,5,7.4485087
66,5,5.2983174
41,3,7.1760173
38,4,7.967145
52,5,7.967145
46,3,7.6778636
32,5,7.967145
34,2,5.6629605
23,1,6.9077554
37,5,6.8875527
27,2,6.3969297
49,1,6.3456364
21,2,6.2690964
25,2,6.5847912
28,4,6.3969297
61,5,6.3969297
50,4,6.8875527
33,3,7.2896104
62,2,7.0900769
45,5,7.467371
24,3,5.529429
34,3,5.9851952
55,3,7.0992017
24,4,6.4222398
55,2,5.5114107
45,2,6.590301
67,2,5.7037826
38,3,7.8240461
58,2,7.189168
57,2,6.232841
59,4,7.2442274
22,3,6.6846118
48,3,6.3189683
59,2,7.6401234
59,4,6.8270874
40,2,6.3279366
35,2,6.3238034
56,2,5.4161005
48,2,7.0604763
62,4,6.4199948
48,2,6.1527328
53,2,7.1754899
25,3,6.3279366
61,1,5.7449245
43,3,6.9584484
49,3,6.5792513
70,2,7.0996394
59,1,7.3211884
27,2,7.6401234
47,1,6.84588
25,3,5.9532433
47,2,5.8289456
64,3,5.1929569
37,3,7.0996394
66,1,6.3561077
31,5,5.2149358
63,2,6.9818602
39,2,6.7334018
48,3,6.9077554
40,2,5.9889612
48,3,6.1737862
21,3,6.4222398
50,4,6.9077554
34,5,7.0508509
37,3,6.3279366
31,1,6.9077554
45,3,6.6302743
50,2,6.3279366
56,3,6.9728875
30,2,7.4181809
47,5,6.9077554
37,2,7.8980398
42,3,6.3279366
39,2,6.5792513
50,2,6.6846118
49,5,6.9638424
63,3,6.64539
42,3,6.856462
53,3,6.7093043
58,2,6.8023949
65,1,5.1929569
54,2,7.4070144
25,1,6.6345677
68,2,5.1357985
42,4,5.8464389
58,2,6.8023949
34,2,6.0867748
30,4,7.130899
39,2,7.3251491
57,3,6.9655147
30,3,6.4212971
33,3,6.5510802
59,4,7.0698743
74,3,7.0030656
24,2,6.4769726
23,2,6.8214126
53,2,7.967145
27,4,6.6450911
74,2,6.5400195
43,4,7.5616779
60,3,7.2737865
23,2,6.6200733
56,3,6.5220928
62,3,6.7627296
44,3,6.8679743
30,4,6.5395861
33,3,6.5510802
28,4,7.3485875
48,4,6.7631688
59,3,6.1737862
63,2,6.868526
32,3,6.6450911
61,2,5.857933
37,2,6.3279366
30,3,6.8023949
27,2,6.1345472
30,5,7.3382382
26,4,5.0106354
49,3,7.2331738
53,3,6.7122269
59,3,6.3568711
34,3,7.260572
39,4,6.8373327
27,3,6.1202974
42,3,6.2850666
55,3,6.253829
59,4,7.967145
67,3,5.0106354
49,5,7.2050037
25,3,7.2048926
26,2,6.5847912
32,4,7.130899
28,5,6.8277049
62,3,6.9726062
34,1,6.3969297
43,2,5.768321
43,5,7.3632288
34,3,6.5687799
34,1,6.1092477
40,3,6.6651869
58,2,6.1737862
35,4,6.7631688
43,1,6.1737862
50,5,7.8837628
43,1,5.9914646
57,4,7.8240461
68,5,7.3382382
46,3,7.0475173
60,2,6.860517
30,5,7.130899
52,4,7.2048926
54,3,6.9157233
30,2,5.857933
41,1,6.6836114
42,2,6.7334018
41,3,6.0867748
55,4,7.9669337
60,2,7.967145
53,1,6.5792513
59,4,7.377759
44,3,7.0475173
34,3,6.779922
55,2,6.1753683
68,2,6.5117455
25,4,6.2146082
29,4,6.473412
23,2,5.9532433
46,3,6.2461066
41,2,6.9584484
58,1,6.8277049
57,2,7.4558768
35,5,6.8801785
63,1,6.7633076
53,2,6.6644092
48,2,6.7334018
24,3,6.3279366
62,2,6.6333184
62,3,5.4413781
52,2,5.8607864
44,2,6.9271655
60,2,6.7194963
41,1,6.5117455
35,2,5.0751739
58,1,6.1535835
43,5,7.8240461
46,4,7.3385372
54,3,5.857933
56,3,7.0900769
37,2,6.6846118
49,3,6.868526
29,3,7.1701198
33,1,6.856462
47,2,6.9037471
32,3,6.6450911
28,3,4.2835865
61,5,7.3382382
41,4,6.9077554
22,4,5.7037826
40,3,7.967145
31,4,6.868526
45,5,7.967145
46,4,6.8276291
49,3,6.7912216
44,3,7.3192024
36,2,7.967145
38,1,6.0402546
38,1,6.4297194
32,2,6.3969297
39,1,6.2146082
45,1,5.8861041
24,5,6.4222398
21,3,6.3261495
25,4,6.1753683
54,3,7.0030656
30,1,5.7365723
26,3,6.3969297
67,3,5.8861041
24,1,5.480639
40,2,5.6629605
63,2,6.7821922
32,2,6.6846118
25,3,6.8134446
53,5,7.2048926
58,4,6.6846118
33,2,6.8103628
30,5,6.9000254
33,5,5.2149358
35,5,6.7959628
58,4,7.1685801
31,1,6.182085
31,4,6.6333184
40,3,5.8861041
62,4,6.339777
46,2,6.6398759
27,3,6.5372419
34,1,5.8861041
44,1,6.4297194
49,1,6.4297194
64,1,6.4361506
61,2,6.3561077
28,3,6.2146082
34,1,6.2146082
26,2,6.5847912
28,4,6.652863
25,1,5.9914646
28,5,7.5208578
36,5,6.4680557
33,2,7.967145
46,2,5.857933
48,4,7.967145
40,4,6.64539
36,1,5.857933
51,5,7.967145
26,3,6.5400195
43,2,6.7405195
46,4,7.5616679
34,3,6.7984982
46,3,7.0508509
59,1,6.2146082
21,3,4.9767337
23,3,5.9914646
54,5,7.7437034
51,4,7.8383431
42,4,7.967145
37,2,7.0169506
56,3,6.9631901
32,3,6.9631901
56,4,7.8617849
48,4,7.8240461
61,1,5.3821988
39,5,7.967145
42,1,6.9077554
24,2,5.1929569
58,2,6.7141705
28,1,6.1833444
42,2,6.9077554
57,2,6.3577037
39,4,7.967145
46,3,7.3196068
31,3,6.0291939
44,3,7.2739944
50,4,7.2050037
30,3,6.64539
36,4,6.2146082
74,1,5.0106354
43,1,7.967145
58,4,7.3385372
50,1,7.967145
32,1,6.5220928
62,4,7.4782996
42,3,7.1754899
39,3,6.9077554
73,2,5.521461
54,4,6.7957058
42,3,7.0501227
55,4,7.967145
40,4,7.967145
38,3,6.2461066
59,3,6.7631688
42,4,7.130899
40,2,7.0508509
44,4,6.5510802
75,2,6.8679743
56,5,7.967145
67,3,5.521461
33,3,6.0161572
27,4,7.5207763
37,2,6.9847164
59,2,7.0475173
48,4,6.6450911
37,3,6.5687799
25,1,6.1092477
66,5,7.3509593
56,4,6.4769726
48,5,7.967145
57,5,7.967145
70,2,7.6009026
47,3,5.3360467
33,4,6.8276291
53,2,6.0475378
35,2,6.253829
28,3,6.363028
32,2,6.5400195
30,4,7.6103578
41,1,7.7097569
57,2,6.2576675
29,3,6.0282784
61,1,6.8023949
48,1,6.6846118
71,3,7.3993979
22,2,7.130899
35,4,6.6200733
61,3,5.2983174
55,3,7.2048926
21,2,5.9269261
22,2,5.1647859
38,5,6.363028
43,2,7.1546154
24,3,7.3873253
52,4,7.6750073
43,3,6.6200733
26,3,6.3577037
21,2,6.3969297
31,3,6.7334018
41,4,6.5395861
27,5,6.4828625
24,4,6.4128194
36,4,6.288713
65,2,6.4614682
29,5,6.876502
69,4,7.3991594
49,3,7.4558768
61,4,6.7419367
59,5,6.252347
62,3,4.8435569
35,1,5.5114107
48,5,7.7440023
22,2,6.0867748
44,2,5.768321
45,2,6.6846118
55,1,6.1535835
29,2,5.084691
47,3,5.95223
25,2,7.1004395
22,2,6.8977051
55,3,7.4558768
43,3,7.3385372
21,2,6.856462
21,2,6.856462
60,5,7.6806374
27,3,6.4614682
38,2,7.0508509
41,3,5.8289456
49,3,7.5616779
21,3,6.253829
24,1,5.5955658
23,1,5.6306381
21,2,6.6846118
21,2,6.8167357
35,1,6.5792513
35,4,6.6333184
42,2,6.8023949
21,3,5.2574954
25,3,6.059123
34,2,6.0402546
26,2,6.0867748
28,4,7.0199761
21,3,5.9914646
25,1,6.2298708
49,4,6.9638424
24,3,6.1837363
38,2,5.9661469
38,4,6.9649105
33,4,7.5207763
45,4,7.0166097
53,3,7.1701198
35,2,6.8977051
62,5,7.967145
68,2,5.908083
47,2,6.9818602
46,2,7.0030656
55,4,7.2739944
61,4,7.967145
26,2,5.5984221
40,3,5.857933
55,3,6.6200733
24,2,6.9884133
23,2,5.9506426
49,4,6.868526
57,5,7.5363641
53,2,6.9077554
44,1,6.3969297
44,4,7.2619271
51,5,6.5510802
29,4,6.7405195
49,2,7.130899
47,5,7.5616779
38,3,7.3382382
51,2,7.4024515
39,2,7.1793079
65,2,6.5510802
54,2,6.9275579
27,4,6.6846118
27,4,7.3550019
52,2,5.857933
49,4,6.6450911
40,2,7.5229411
48,4,7.967145
34,5,7.2737865
47,4,6.5220928
51,2,6.4769726
38,3,6.1911349
64,4,7.967145
41,4,7.3385372
44,5,7.9263244
39,4,7.130899
29,2,6.1333981
45,4,7.4448333
38,2,6.6333184
48,2,7.8617849
56,2,7.1608458
39,5,7.9262414
47,5,7.0508509
55,3,7.115387
47,4,7.8617849
39,3,6.5118494
44,2,6.253829
63,5,7.6806374
64,5,6.64539
26,2,6.3577037
35,3,7.3920317
67,1,4.7874918
33,2,6.0867748
38,4,7.7271957
51,2,6.8679743
23,3,6.1944056
47,4,6.3969297
55,4,6.8997231
31,3,6.253829
61,3,6.3969297
47,3,6.9000254
24,4,6.4118185
24,4,6.4118185
52,5,7.0501227
23,2,5.8362718
43,3,5.9914646
63,2,7.6104717
57,1,7.3385372
48,4,7.967145
59,1,6.0867748
66,3,6.5118494
55,2,7.9193563
44,2,5.521461
41,3,6.0112672
51,5,7.8383431
50,4,7.2739944
56,2,6.5220928
38,4,7.2469668
28,4,6.8276291
43,3,7.5616417
30,4,6.5792513
61,5,7.967145
42,4,7.3382382
23,3,6.2690964
24,4,6.2878585
32,3,7.4184809
57,3,6.568078
36,4,7.5363641
54,2,7.4175806
41,3,7.8981509
54,2,7.0927401
73,2,5.7037826
51,4,6.8066525
57,3,7.6386414
43,4,6.8276291
47,4,7.2739944
56,1,6.1535835
27,2,6.3969297
30,2,6.3969297
53,3,7.967145
23,2,4.6051702
24,3,6.288713
65,4,7.4558768
63,2,6.8276291
29,2,6.5722823
73,3,7.0508509
50,3,6.9226437
50,2,4.2484951
66,4,4.8283138
33,1,5.9914646
38,2,6.253829
62,4,4.7482309
43,5,7.0424871
34,3,6.8243737
44,4,7.3382382
35,5,6.8277049
62,3,6.868526
25,3,6.605298
22,3,7.6177597
50,1,5.6869755
38,2,6.1737862
69,2,4.8283138
39,4,7.0508509
53,3,6.868526
70,2,5.5834961
54,2,6.6846118
32,3,6.5792513
29,2,6.5366917
60,5,7.3862414
30,2,7.1762547
58,2,6.7684932
31,2,6.0556126
52,1,6.735661
32,5,6.5940852
33,4,7.2689199
55,2,6.64539
55,2,6.4310732
49,2,6.2045579
46,2,7.4558768
63,2,7.0508509
56,5,7.967145
42,3,5.8186874
45,3,6.868526
41,4,7.3382382
71,4,6.2952662
32,1,5.480639
61,4,7.967145
39,5,6.64539
54,2,6.6846118
44,1,6.5618792
26,2,6.4808111
52,2,7.0900769
44,3,6.6200733
26,3,6.2915692
44,3,7.2442274
25,3,6.2146082
55,4,7.2997975
24,2,6.5102582
42,1,6.1753683
36,3,6.4222398
26,3,6.0161572
33,2,5.8861041
29,2,5.8861041
52,5,7.3003106
54,2,6.0112672
27,2,6.856462
37,2,6.3969297
48,2,5.8861041
28,2,6.6200733
61,2,7.0673199
43,2,7.5616417
29,3,6.4232469
25,2,6.3969297
37,4,7.0508509
52,3,6.5220928
43,4,7.3382382
64,2,6.0867748
35,1,6.0402546
45,3,7.7014399
41,2,6.0402546
33,1,6.8710914
28,4,6.0010185
36,5,7.8981509
62,2,6.9660244
26,4,7.2050037
49,5,7.1760173
30,4,7.0169506
65,3,7.1608458
34,2,6.6846118
28,4,7.6293392
42,4,7.5616779
65,5,6.6398759
42,2,5.5740533
60,4,7.2977142
29,4,6.9800758
45,4,7.7440023
43,2,6.9638424
25,4,6.868526
49,4,7.967145
49,2,4.4308167
26,4,7.130899
54,2,6.3279366
35,2,6.7511015
35,2,6.7511015
57,1,6.253829
33,3,7.2048926
24,3,6.2146082
45,2,7.2034054
38,3,6.9638424
47,2,6.64539
23,3,6.3969297
47,3,6.868526
35,1,6.1441855
60,1,6.253829
46,2,7.6386414
49,2,7.21524
46,3,6.9515805
38,3,6.5510802
60,3,6.9236288
40,3,7.1485028
60,2,6.8679743
69,3,6.3099184
36,3,6.0867748
46,4,6.2893443
42,1,6.6200733
32,1,6.1737862
23,3,6.1345472
65,1,7.3132205
32,2,5.857933
31,3,5.9914646
67,2,7.469563
35,2,7.0501227
31,2,7.7873821
22,2,7.0867381
45,2,5.7037826
33,2,7.0796056
49,2,6.3969297
44,4,6.1136823
30,3,7.3991594
22,3,5.2983174
61,3,7.5414762
64,4,5.997695
50,4,7.967145
54,4,7.2327332
33,4,5.9532433
29,3,5.95223
42,3,7.2834482
25,2,6.4974685
37,3,7.2331738
38,2,6.6200733
59,3,6.4345465
51,3,7.2327332
43,4,6.9077554
56,5,7.0508509
31,2,7.130899
36,3,6.8543544
30,2,6.5792513
64,3,6.6200733
58,2,6.7334018
37,4,7.5103869
50,3,6.8977051
48,1,6.0867748
50,4,6.1266508
56,5,7.967145
50,3,7.510704
23,4,6.7627296
61,4,7.3385372
23,1,4.7535901
34,4,5.6629605
41,3,7.2793188
47,4,7.3441377
59,2,6.50279
41,2,7.3382382
29,2,6.5118494
41,2,5.7037826
38,2,6.9847164
32,3,6.937314
48,3,7.3714895
32,3,6.5510802
50,3,6.4769726
44,1,6.4297194
31,4,6.8679743
39,4,6.7511015
24,2,5.857933
48,2,6.3969297
43,2,6.8405466
31,1,6.5998707
61,1,6.5792513
47,2,6.0614572
61,3,7.3132205
38,4,5.857933
42,1,5.2983174
53,3,6.5220928
58,4,5.0751739
61,2,7.0501227
47,2,6.6450911
48,2,5.9914646
38,3,6.8023949
32,4,7.5103869
26,3,6.4645882
57,4,7.3382382
21,3,5.9914646
34,5,7.6171155
45,2,6.795258
38,3,6.8679743
22,3,6.5147128
44,4,7.9669337
42,5,7.009409
38,4,7.0100322
29,3,7.2710085
42,5,7.967145
35,2,5.9506426
63,2,6.5722823
42,4,7.0501227
50,2,7.1461658
27,2,7.9669337
31,2,7.9263244
26,2,6.9077554
48,3,7.456316
30,1,6.7153835
52,1,7.3991594
23,3,5.9914646
54,5,7.5616779
42,3,5.9114199
26,1,6.2344108
49,5,7.967145
34,2,6.64539
33,3,6.9421568
23,3,6.0402546
44,1,5.9914646
33,1,5.9914646
51,5,7.4451432
68,4,7.1546154
39,3,6.868526
59,3,7.0501227
54,4,7.3385372
46,2,7.0817084
22,3,5.4178767
51,4,7.1612029
46,3,6.8977051
52,5,7.967145
26,4,5.6629605
38,2,6.923018
46,3,6.8277049
35,3,7.1228666
31,4,7.130899
58,3,7.967145
43,3,6.2300482
56,3,7.0836396
41,4,6.5220928
31,4,7.0340443
44,5,7.967145
35,4,6.9268026
54,2,5.8861041
52,2,6.7452364
24,3,4.9972124
50,3,5.9914646
62,4,7.7437034
63,1,6.1366467
29,1,6.1092477
23,3,5.0106354
50,2,6.4530106
26,4,6.856883
39,4,7.967145
47,3,7.0030656
53,4,6.5220928
25,2,5.31074
49,2,5.31074
25,2,6.0402546
58,4,6.5510802
42,2,6.4614682
42,2,6.4620929
39,1,6.9421568
27,2,6.9077554
34,1,5.5412636
45,1,5.8348107
25,3,6.5118494
39,1,6.7755375
40,2,6.2733488
34,2,6.4614682
23,1,6.2461066
44,2,6.8332472
37,3,7.3258076
34,3,5.9422741
28,3,5.9914646
27,3,6.6450911
41,2,6.1737862
23,3,5.9914646
52,2,6.5220928
52,2,5.9914646
49,2,6.2422233
50,1,6.2146082
24,2,6.3099184
40,1,5.2983174
44,2,7.2997975
27,4,6.7627296
38,5,7.2737865
38,3,7.0030656
71,5,6.5366917
39,1,6.3543701
33,4,7.967145
25,4,6.5930448
27,4,6.9469762
55,3,7.343523
62,4,7.0992017
50,4,6.9077554
53,1,6.2146082
27,1,5.9914646
43,4,6.6846118
62,1,5.857933
45,4,7.0501227
30,3,6.64539
57,3,6.9265771
28,4,6.9638424
30,2,7.0210838
29,2,6.0010185
53,5,7.2050037
41,3,6.5510802
35,4,6.5510802
35,4,6.8669333
44,5,7.7440023
58,4,7.5616779
66,2,6.6846118
42,5,6.9077554
37,1,5.7525725
32,4,6.9638424
32,5,7.0169506
29,3,7.2737865
60,3,6.50279
25,2,5.8406415
27,3,5.8406415
26,3,6.0475378
52,5,7.967145
48,4,7.5496092
35,4,6.3577037
34,5,6.3577037
44,4,7.967145
64,4,7.3132205
43,5,6.64539
45,2,7.1228666
51,3,6.8669333
49,3,7.377759
29,5,5.2983174
34,5,6.9631901
65,3,7.7439027
60,3,7.4558768
47,4,6.64539
38,3,6.8669333
58,3,7.967145
28,3,6.3969297
32,2,7.2739944
50,2,6.7631688
31,2,6.1092477
28,4,7.3132205
26,2,5.0238805
31,1,5.8861041
61,1,5.5984221
25,4,5.900938
61,3,7.8981509
54,5,7.8617849
49,3,6.868526
31,5,7.967145
45,5,7.967145
42,2,7.0900769
36,4,7.5496092
34,4,7.4085307
47,1,5.4161005
54,2,7.0340443
53,1,6.5539336
36,3,6.5220928
39,4,7.3385372
54,1,6.5510802
33,4,7.2793188
21,4,6.5510802
52,3,7.3658128
42,3,7.967145
29,1,6.2146082
62,1,5.6167712
37,1,6.4614682
48,2,5.8123379
48,3,7.4024515
45,1,5.9914646
21,2,5.5412636
40,2,7.0900769
54,2,6.5220928
66,3,6.1527328
67,3,6.5220928
27,3,4.4998097
47,3,7.0508509
22,3,5.3936276
35,4,6.8669333
50,1,5.8861041
50,4,7.967145
43,2,6.2743101
38,3,7.0900769
47,1,6.2146082
50,1,6.252347
40,5,7.967145
51,3,7.4558768
66,3,6.6846118
41,2,6.7106447
48,5,7.5496092
31,1,5.9914646
30,3,5.9914646
39,2,6.4216223
33,2,5.9914646
60,4,7.7339506
31,3,6.6846118
45,4,6.8679743
41,4,7.967145
27,2,6.7214255
51,1,7.04316
53,2,7.6009026
38,3,6.6720328
50,3,6.5792513
29,3,7.1459846
53,2,7.077076
63,5,7.2737865
32,1,7.0561752
26,2,5.9914646
57,4,7.2048926
23,2,5.9506426
31,5,6.3561077
32,2,5.7990928
35,3,7.967145
58,2,6.4167323
50,1,6.0402546
42,3,6.8679743
72,4,5.8464389
36,3,6.7764158
49,4,6.1737862
31,1,5.2983174
42,1,5.9914646
44,1,6.2146082
28,2,5.8406415
34,1,6.0867748
29,3,6.4614682
22,1,5.8289456
42,5,6.8679743
51,3,7.436028
35,3,6.8875527
33,1,6.4738908
44,3,7.0996394
60,3,6.3595738
31,2,6.0402546
47,2,5.7037826
34,3,6.9800758
47,2,7.2331738
42,3,7.3132205
56,1,6.3969297
24,2,4.4426513
29,5,7.2331738
38,2,5.9661469
43,3,6.4377518
33,2,6.0402546
63,1,6.5220928
44,5,7.2331738
34,2,6.4222398
48,2,6.6720328
50,1,4.6203542
23,3,6.1737862
65,3,6.6846118
51,1,5.8861041
46,3,7.1701198
62,3,6.9268026
23,2,5.1929569
75,3,5.857933
33,2,6.868526
43,5,7.7437034
25,3,6.4614682
53,4,6.3561077
53,3,6.4614682
52,4,7.1183405
23,2,6.3969297
47,1,7.0508509
49,5,7.2048926
50,2,6.2344108
40,2,5.8861041
35,3,6.3758764
42,5,6.9810057
27,4,5.8435445
61,2,6.8243737
66,2,6.9454942
56,5,7.9669337
61,3,7.2048926
56,2,7.2442274
45,4,7.5616417
36,2,6.253829
45,3,6.6066504
42,2,7.8038435
28,1,5.857933
39,3,7.967145
54,3,7.967145
21,3,5.480639
55,3,6.8243737
26,3,5.4638319
47,3,6.8669333
59,1,6.5792513
34,2,7.2737865
29,1,6.1312265
37,4,6.5510802
21,3,5.1929569
47,3,7.6401234
37,2,7.2771096
44,5,7.967145
64,2,7.1747241
22,3,5.8826256
50,4,7.7437034
31,3,6.4232469
23,2,6.5510802
63,5,7.0508509
41,4,6.9818602
32,3,6.4496803
69,3,5.6827292
50,5,7.967145
35,1,6.3969297
59,1,6.363028
34,2,6.2146082
71,4,6.0402546
29,4,6.868526
26,3,6.6846118
33,2,7.0030656
38,4,7.2050037
53,3,6.8669333
31,2,6.6941781
37,3,6.650538
53,3,6.8023949
23,3,5.9908395
56,4,7.6009026
35,2,7.348845
38,1,5.857933
23,3,6.1224928
34,3,6.5792513
48,3,7.3132205
52,2,6.8023949
51,5,6.2146082
53,3,7.5616417
23,4,6.1224928
41,1,7.2262092
44,3,7.0340443
40,1,5.857933
30,3,6.3902407
48,3,6.9631901
57,5,7.130899
29,2,5.7037826
26,1,6.7452364
35,2,6.5510802
37,5,6.868526
23,4,7.0169506
61,5,7.7437034
26,3,6.3153582
40,4,7.2737865
58,2,7.469255
33,3,7.2943773
30,1,5.8861041
56,4,7.3382382
50,2,7.2739944
30,5,6.5940852
60,3,6.3595738
33,4,7.7440023
51,3,6.8023949
46,4,7.8240461
50,5,7.8085384
49,4,7.967145
57,3,7.2737865
24,4,6.5510802
35,4,7.130899
30,4,6.868526
45,4,7.2737865
41,2,7.766417
56,2,7.130899
35,4,7.130899
55,2,6.253829
67,3,4.9714093
50,4,6.9828629
60,4,6.5510802
68,3,7.967145
40,2,6.9847164
44,4,7.0501227
59,5,4.6051702
39,3,7.348845
52,3,6.9077554
61,2,7.6104717
23,3,4.7229533
37,4,6.876502
57,4,7.2739944
38,4,7.3385372
48,1,6.64539
49,4,7.6568103
52,2,5.803628
52,1,5.8289456
75,3,5.0751739
50,4,7.3382382
43,2,6.5220928
60,3,6.6200733
34,5,7.4085307
71,5,6.3893342
31,3,7.967145
27,4,7.0508509
24,4,6.9077554
26,4,6.8277049
28,4,7.130899
28,4,7.2331738
34,5,7.967145
30,4,7.3991594
42,4,7.5616779
54,5,6.9077554
29,5,7.7848229
25,4,7.1612029
33,4,7.967145
35,2,6.3279366
23,4,7.2050037
23,4,6.6450911
30,5,7.7873821
26,4,7.456316
61,5,7.9469433
50,2,7.9669337
43,4,6.868526
52,2,7.6009026
47,5,7.5616779
25,4,7.8981509
26,4,7.5616779
31,4,6.868526
42,5,7.967145
31,5,7.3385372
35,4,7.456316
24,4,7.106606
35,5,7.4782996
38,4,6.9469762
26,5,7.967145
45,5,7.7271957
36,4,6.9638424
44,5,7.967145
38,5,7.0210838
70,2,6.8834624
53,4,7.0508509
50,5,6.7569323
24,2,6.2146082
29,2,5.95223
29,3,6.8167357
48,4,7.2737865
59,4,7.130899
40,3,6.0520892
32,2,7.0508509
50,3,5.9914646
25,1,6.5722823
41,3,6.5395861
64,2,6.3279366
54,5,7.2739944
29,4,6.3577037
62,4,6.7851467
56,4,7.7437034
34,5,7.192934
59,3,6.9077554
46,3,7.348845
35,2,7.1762547
45,2,6.5366917
29,3,5.9914646
54,1,7.8539929
46,3,6.8669333
31,2,7.0900769
46,5,6.5792513
26,4,6.9638424
28,3,6.3969297
74,5,7.3991594
71,4,7.967145
27,1,6.5510802
37,3,5.9401712
50,4,7.3991594
53,1,5.7037826
54,3,6.6651869
46,2,7.9669337
57,2,6.3595738
60,5,6.7406964
45,5,7.967145
54,3,6.6450911
26,5,7.2048926
31,3,6.7393365
47,3,6.3561077
41,3,6.5400195
56,2,7.2793188
35,1,6.4614682
45,1,5.9401712
48,2,6.4222398
60,3,6.8862762
50,2,6.8277049
36,3,6.0038872
26,4,7.2050037
25,2,7.130899
28,3,7.130899
46,4,7.3987861
38,3,5.8377304
54,2,5.6240177
55,2,7.967145
21,2,6.1333981
21,2,5.6347895
42,2,6.868526
58,3,6.5940852
63,3,5.768321
46,4,7.2737865
53,3,7.4535618
59,4,7.9669337
44,2,6.1312265
51,4,7.9669337
54,1,6.6846118
40,3,7.0335064
40,5,7.967145
60,1,6.1737862
54,4,7.2737865
52,5,6.5722823
64,4,6.2146082
66,3,4.6051702
39,3,6.5900264
55,3,7.5098829
53,4,7.2331738
63,5,7.5616779
27,3,6.3969297
48,4,7.5616417
62,3,6.6846118
58,5,7.967145
63,3,7.426549
46,1,5.7037826
53,3,6.3969297
49,4,7.2737865
55,4,6.2146082
36,3,6.4216223
43,3,6.64539
55,2,6.253829
47,3,6.5118494
39,2,6.5624442
32,2,6.3969297
28,2,6.3673635
51,2,5.9688101
64,4,7.130899
51,3,6.6200733
27,2,6.4345465
59,2,7.5098829
43,4,6.5061278
57,3,7.3385372
67,5,7.115387
26,4,6.7851467
39,2,7.0169506
47,4,7.967145
38,4,7.0996394
22,1,6.5400195
28,5,5.9269261
44,2,5.6645565
24,2,6.7631688
29,3,6.253829
25,2,6.253829
56,3,6.49224
44,5,6.9995594
21,3,4.3820267
42,2,6.9077554
71,5,6.5118494
46,1,6.1092477
44,5,6.8679743
42,4,7.3382382
59,1,6.8826427
34,1,5.6645565
39,5,7.967145
28,5,6.868526
63,2,7.6103578
62,2,6.50279
49,4,7.3132205
29,5,6.7406964
60,2,6.8679743
26,1,6.253829
27,4,6.2146082
31,1,6.1312265
60,2,7.6058898
44,1,7.4471684
53,2,6.5117455
34,2,7.0508509
57,2,6.533062
30,2,5.9914646
50,5,7.0020194
58,1,7.130899
27,2,6.3561077
21,3,6.8277049
37,3,6.9438462
33,4,6.8023949
40,4,6.6700816
36,4,7.495542
61,3,7.0387836
50,2,6.6592941
72,4,7.967145
47,4,7.130899
74,5,6.5366917
35,5,7.0508509
55,2,7.5098829
53,2,5.521461
30,2,7.130899
37,3,6.8023949
23,3,6.6463904
51,2,6.6846118
23,3,6.7214255
46,2,6.8023949
41,1,7.0690236
30,2,6.3279366
52,2,6.0614572
52,1,6.0867748
32,4,6.9584484
32,2,6.9669671
57,3,7.9373746
32,3,6.7631688
35,5,7.1612029
57,5,7.467371
29,3,6.49224
53,1,6.5861716
47,3,5.8861041
44,4,6.7177081
29,2,6.7452364
39,2,7.0501227
41,4,7.6386414
31,2,6.779922
63,4,6.8684945
34,1,6.1312265
34,3,6.7812848
47,3,6.3279366
56,3,6.9631901
34,4,6.9638424
55,3,7.467371
42,3,7.2442274
68,3,5.4638319
64,1,5.6645565
61,4,7.7848229
41,3,7.4638219
38,3,6.6515718
30,3,7.1522689
39,3,6.8243737
57,2,6.1518812
50,3,6.6720328
45,5,7.4558768
34,5,6.0010185
41,5,7.5616779
31,2,6.49224
42,4,7.7848229
27,3,5.857933
34,2,5.857933
38,2,7.5358305
40,2,7.0501227
22,3,6.253829
40,4,6.9077554
55,4,6.6651869
64,3,7.3494754
72,5,7.967145
27,2,6.2344108
49,2,6.3969297
42,5,7.3870902
54,5,6.8276291
